link,Title,Description,Price,Condition
https://sfbay.craigslist.org/eby/app/d/fremont-bissell-zing-bagless-canister/7413510712.html,Bissell zing bagless canister vacuum - $30 (fremont / union city / newark),Used good condition,$30,NA
https://sfbay.craigslist.org/sby/app/d/sunnyvale-whirlpool-electric-dryer/7413510432.html,Whirlpool Electric Dryer - $250.00 - $25 (sunnyvale),- - - - - - - - - -  $250 - - - - - - - - -Whirlpool Electric DryerCommercial QualitySuper Capacity5 Cycles3 TemperaturesModel No. LEB6000KQ0Electric- - - - - - - - - -  $250 - - - - - - - - -,$25,excellent
https://sfbay.craigslist.org/eby/app/d/san-ramon-kenmore-elite-upright-vacuum/7410738470.html,Kenmore Elite Upright Vacuum Silver - $170 (danville / san ramon),"Kenmore Elite 1116.31150313 Aspiradora Upright Vacuum SilverIn Great, working conditioncomes with all partscomes with few extra bagsPick up in San Ramon.Cash only.  All sales final.",$170,excellent
https://sfbay.craigslist.org/eby/app/d/san-ramon-easy-bake-ultimate-oven/7410740884.html,Easy Bake Ultimate Oven - $13 (danville / san ramon),Easy Bake Ultimate OvenUsed only once.  Excellent condition.Cash only.  All sales final,$13,NA
https://sfbay.craigslist.org/sfc/app/d/san-francisco-free-broiler-oven/7413508547.html,"FREE! Broiler Oven, Fireplace Implements (San Francisco)","Oster Broiler Oven and Fireplace Implements Free! Functional, fair condition, need cleaning. Outside garage. First come first serve.",NA,fair
https://sfbay.craigslist.org/nby/app/d/rohnert-park-cuisinart-toaster-oven/7403959232.html,Cuisinart Toaster Oven Model Tob-40n - $50 (rohnert pk / cotati),"Cuisinart Toaster Oven Model Tob-40n1800 watts of powerToast, bagel, bake, broil and keep warm functions0.5-cubic-foot capacity fits an 11"" pizza and 6 slices of toastStainless steel front with easy-grip dials and cool-touch handleAlways EvenTM toast shade control offers consistent results slice after sliceConvenient auto slide-out rack for hands-free loading and easy removal of cooked foodsEasy-clean nonstick interiorFront removable crumb trayPull out drip Pan has many stains but it has kept the rest of the toaster in excellent condition LWH: 16.29"" x 14.63"" x 8.86""Any questions or interest please call or text Ed at  show contact info",$50,good
https://sfbay.craigslist.org/nby/app/d/rohnert-park-kirby-sentria-model-g10d/7407028635.html,Kirby Sentria Model G10D w/ - $500 (rohnert pk / cotati),"Kirby Sentria Mode G10D w/ attachments In excellent working condition. Has only been very lightly used. Is a vacuum AND a shampooer.Comes with all attachments shown in pictures. One of the shampoo bottles has been opened. The Kirby measures 43” tall, 15” across and 16” from front to back. Was $1500 when purchased new and has only had one owner.Any questions or interest please call or text Ed at  show contact info",$500,excellent
https://sfbay.craigslist.org/nby/app/d/rohnert-park-maytag-fridge-freezer/7406359851.html,Maytag Fridge Freezer Model MTB2156DE - $475 (rohnert pk / cotati),Maytag Fridge Freezer Model MTB2156DEIn excellent working condition.Measurements for fridge are Width 32 5/8” Height 67 1/4” Depth 28 7/8”Total volume is 20.7 cu. ft.Fresh Food Volume is 14.65 cu. ft.Freezer Volume 6.02 cu. ftShelf Area 27.3 sq. ft.Clean and has been well taken care of. Can deliver within 40 miles of Rohnert Park for $65. Delivery includes a spot I can pull up my vehicle and unload fridge. If there is an able bodied person to assist I can help get it inside. If not and you need assistance getting it in I can bring an additional person to assist for an extra $25.Any questions or interest please call or text Ed at  show contact infoRef. 100151,$475,good
https://sfbay.craigslist.org/pen/app/d/palo-alto-kohler-brookline-sink/7410605039.html,Kohler brookline sink - $30 (palo alto),"Kohler brookline sink;19” diameter;drop in(top mount);for bathroom/vanity;with 1 hole for faucet;with overflow;model: K-2202-1-0;only used short time, like new;cash, buyer to pick up;",$30,like new
https://sfbay.craigslist.org/eby/app/d/pleasanton-new-ninja-bn701-professional/7409095710.html,NEW Ninja BN701 Professional Plus Blender with Auto-iQ 1400 Watts - $78 (dublin / pleasanton / livermore),"For sale is a NEW Ninja BN701 Professional Plus Blender with Auto-iQ 1400Watts The Ninja Professional Plus Blender with Auto-iQ features a new modern design and a more powerful motor than Ninja's original Professional Blender. Ninja Total Crushing® Blades give you perfectly crushed ice for your smoothies, frozen drinks, and ice cream and the Total Crushing Pitcher is great for making large batches for the whole family.Gift Givers: This item ships in its original packaging. If intended as a gift, the packaging may reveal the contents.PRODUCT FEATURES    The Ninja Professional Plus Blender with Auto-iQ features a new modern design and a more powerful motor than Ninja's original Professional Blender.* *Versus BL610, based on operating wattage    Auto-iQ Technology provides preset programs that do the work for you, no guesswork required.    3 preset Auto-iQ programs allow you to create smoothies, frozen drinks, and ice cream, all at the touch of a button.    The 72 oz.* Total Crushing Pitcher is great for making large batches for the whole family. *64 oz. max liquid capacity    Total Crushing Blades give you perfectly crushed ice for your smoothies and frozen drinks with 1400 peak watts of professional power.    Locking Lid    BPA freePRODUCT CARE    Manufacturer's 1-year limited warrantyPRODUCT DETAILS    17.5""H x 6.75""W x 9""D    1400 watts    30-in. cord length    Model no. BN701    UPC Barcode: 622356561884",$78,new
https://sfbay.craigslist.org/eby/app/d/pleasanton-new-ninja-bn701-professional/7410607645.html,NEW Ninja BN701 Professional Plus Blender with Auto-iQ 1400 Watts - $78 (dublin / pleasanton / livermore),"For sale is a NEW Ninja BN701 Professional Plus Blender with Auto-iQ 1400Watts The Ninja Professional Plus Blender with Auto-iQ features a new modern design and a more powerful motor than Ninja's original Professional Blender. Ninja Total Crushing® Blades give you perfectly crushed ice for your smoothies, frozen drinks, and ice cream and the Total Crushing Pitcher is great for making large batches for the whole family.Gift Givers: This item ships in its original packaging. If intended as a gift, the packaging may reveal the contents.PRODUCT FEATURES    The Ninja Professional Plus Blender with Auto-iQ features a new modern design and a more powerful motor than Ninja's original Professional Blender.* *Versus BL610, based on operating wattage    Auto-iQ Technology provides preset programs that do the work for you, no guesswork required.    3 preset Auto-iQ programs allow you to create smoothies, frozen drinks, and ice cream, all at the touch of a button.    The 72 oz.* Total Crushing Pitcher is great for making large batches for the whole family. *64 oz. max liquid capacity    Total Crushing Blades give you perfectly crushed ice for your smoothies and frozen drinks with 1400 peak watts of professional power.    Locking Lid    BPA freePRODUCT CARE    Manufacturer's 1-year limited warrantyPRODUCT DETAILS    17.5""H x 6.75""W x 9""D    1400 watts    30-in. cord length    Model no. BN701    UPC Barcode: 622356561884",$78,new
https://sfbay.craigslist.org/sby/ppd/d/san-jose-pre-owned-black-stainless/7413506299.html,"*Pre-owned* Black Stainless Steel 5 Door KitchenAid Fridge - $2,200 (San Jose)","✔️ *Pre-owned* Black Stainless Steel 5 Door kitchenaid refrigerator for sale Model KRMF706EBSS01This is a gorgeous fridge with plenty of space!Dimensions:Width: 36”Depth: 29”Height: 70 1/8”Retail price: $4,299Our price: $2,200Welcome to The Appliance Hub! We are a brand new appliance shop located in San Jose. We strive for excellence and customer satisfaction! We offer professional delivery/installation for an extra cost, so please inquire for more information. Also, every purchase is backed by a warranty; our pre-owned inventory comes with a standard 30 day warranty and our open box inventory will come with a 90 day warranty. Feel free to call/text/message with any questions and we’ll be happy to help!The Appliance Hub1676 Monterey RdSan Jose CA 95112Hours: Monday - Saturday: 10 AM - 6 PMSunday: ClosedUnit #114","$2,200",good
https://sfbay.craigslist.org/sfc/app/d/san-francisco-gaggenau-double-wall-oven/7413505199.html,"Gaggenau Double Wall Oven - $4,000 (pacific heights)","Luxury Gaggenau Double Wall Oven - used only a couple of times over holidays, and in almost brand new condition.  Selling as we are renovating the kitchen and it doesn't fit into the new configuration. Pick up ONLY.","$4,000",like new
https://sfbay.craigslist.org/sby/app/d/san-jose-hvac-carrier-ton-system-set/7411178824.html,"HVAC Carrier 3 Ton System Set. - $2,799 (san jose south)",HelloI just upgrade my home HVAC 3 Ton to 2 Stage...now i got completed set like new ready to go to new home.Bryant Gas Furnace 3 ton - w14.5 d29 h33Carrier AC 3 ton - w31 l32 h34Carrier Coil 3 ton - w14.5 d21 h18,"$2,799",like new
https://sfbay.craigslist.org/sby/app/d/sunnyvale-krups-km785-grind-and-brew/7408996909.html,KRUPS KM785 Grind and Brew - $25 (sunnyvale),Stainless /Noir.,$25,NA
https://sfbay.craigslist.org/sby/app/d/sunnyvale-freestanding-pedestal/7402272936.html,Freestanding Pedestal Cylindrical Sink  New Remodel - $100 (sunnyvale),"Remodel Porcelain Gloss White 38""x 18"". Flintstones three ports in back. show contact info",$100,NA
https://austin.craigslist.org/app/d/elgin-amana-he-washerelectric-dryer-set/7409039181.html,Amana HE Washer&Electric Dryer Set. Both Work Perfectly. - $450 (Elgin),Dryer is Electric.Both in Perfect Working Condition. Super Capacity in Size. High Efficiency Units. Heavy Duty Commercial Quality. All Connections Provided. Picked up.,$450,like new
https://austin.craigslist.org/app/d/austin-samsung-gas-range-with/7413539163.html,Samsung Gas Range with Convection - Stainless Steel Stove - $675 (Austin),"• 5.8-cu ft capacity oven can accommodate a large roast, multiple casserole dishes or several racks of cookies• 5 sealed burners, including a power burner and a large oval burner with a removable griddle for more cooking flexibility• Single-fan convection distributes heat efficiently, resulting in quicker and more even cooking*Purchase includes Manuel and installation packet**Cash Only*",$675,good
https://austin.craigslist.org/app/d/austin-light-lamp/7413537368.html,Light/Lamp - $25 (Riverside),In good condition. Perfect for a corner of a room to add some light. Also has an on/off button you can access with your foot. Come pick up at garage please.,$25,good
https://austin.craigslist.org/app/d/pflugerville-cuisinart-hot-water-kettle/7403062349.html,cuisinart hot water kettle - $70 (Pflugerville),"Less than 1 year old hot water kettle See link below for more details. Cuisinart CPK-17 PerfecTemp 1.7-Liter Stainless Steel Cordless Electric kettle, 1.7 L, Silver https://www.amazon.com/dp/B003KYSLNQ/ref=cm_sw_r_cp_api_glt_fabc_EYMQ12VKSEXH23QYXXZM",$70,like new
https://austin.craigslist.org/app/d/pflugerville-kitchenaid-coffee-bean/7402549999.html,kitchenaid coffee bean grinder - $198 (Pflugerville),"Less than 1 year old coffee bean grinderBought at 300. Working like new, selling it because we bought all in one coffee machine. Link below for more details:KitchenAid KCG0702CS Burr Coffee Grinder, Contour Silver https://www.amazon.com/dp/B00XPRQW2A/ref=cm_sw_r_cp_api_glt_fabc_RDWKAZFQCBB141DBMK38?_encoding=UTF8&psc=1",$198,like new
https://austin.craigslist.org/app/d/pflugerville-cuisinart-toaster-slice/7402543104.html,cuisinart toaster 2 slice - $30 (Pflugerville),"Less than 1 year old toaster Link below for more details Cuisinart CPT-160P1 Metal Classic 2-Slice Toaster, Brushed Stainless https://www.amazon.com/dp/B0000A1ZN0/ref=cm_sw_r_cp_api_glt_fabc_07WXF2ADRKN8Q28FH1TE",$30,NA
https://austin.craigslist.org/app/d/pflugerville-cuisinart-coffee-maker-12/7402547748.html,cuisinart coffee maker -12 cup - $83 (Pflugerville),"Less than 1 year old cuisinart coffee maker Link below for more details Cuisinart Stainless Steel Thermal Coffeemaker, 12 Cup Carafe, Silver https://www.amazon.com/dp/B01N6T5QNO/ref=cm_sw_r_cp_api_glt_fabc_GZQRMABTNGWK32CJACSS?_encoding=UTF8&psc=1",$83,like new
https://austin.craigslist.org/app/d/pflugerville-programmable-rice-cooker/7402545332.html,Programmable Rice Cooker & Food Steamer - $30 (Pflugerville),"Includes all the original attachments/racksLink below for more details/dimensions Hamilton Beach Digital Programmable Rice Cooker & Food Steamer, 14 Cups Cooked (7 Uncooked) With Steam & Rinse Basket, Stainless Steel (37548) https://www.amazon.com/dp/B01CYB6SPI/ref=cm_sw_r_cp_api_glt_fabc_QW4ENQT2AXTBMM0KM82B?_encoding=UTF8&psc=1",$30,NA
https://austin.craigslist.org/app/d/leander-whirlpool-washer/7413522026.html,Whirlpool washer - $200 (Leander Texas),"Whirlpool washer,works good,30day guarantee, $200.",$200,like new
https://austin.craigslist.org/app/d/leander-whirlpool-electric-dryer/7413521955.html,Whirlpool electric dryer - $150 (Leander Texas),"Whirlpool dryer electric,30 day guarantee, $150. Works good.",$150,like new
https://austin.craigslist.org/app/d/fort-mc-kavett-whirlpool-mini-fridge/7412674257.html,Whirlpool mini fridge - $50 (Leander),"Sorry, my son loves stickers but we bought this and used for 6 months, then stored it a year, then recently used it for 3 months and now we are done! I'm still unpacking so I haven't gotten to clean it yet but works great. Must pick up in Leander and serious buyers only please.",$50,NA
https://austin.craigslist.org/app/d/kingsland-36-whirlpool-side-by-side/7410912671.html,"36"" Whirlpool side-by-side refrigerator - $200 (Kingsland)","For sale is a clean and working 36"" Whirlpool side-by-side refrigerator . Everything works including the ice maker. Good for a garage or general use. Pick up only. If interested, please email here.   Ad will be deleted once sold.  Cash or cashapp only.   Dimensions:    34"" deep, 36"" wide , 69"" tall",$200,excellent
https://austin.craigslist.org/app/d/cedar-park-smart-choice-semi-rigid/7413514591.html,Smart Choice - Semi-Rigid Dryer Vent Kit Required for Hook-Up - Silver - $10 (Cedar Park),Brand new in box.   Bought it a couple of months ago but never used it.    Cash and carry.  Thank you!,$10,new
https://austin.craigslist.org/app/d/austin-refrigerator-kenmore-side-side/7413514444.html,Refrigerator Kenmore side/side 24.5cu' - $360 (Manchaca Road),Kenmore side by side Refrigerator/Freezer 25.4 cubic feet. Front door ice and water dispenser. Temperature control crisper and meat drawer. Cash or Paypal.  Can deliver for an extra $50.,$360,excellent
https://austin.craigslist.org/app/d/dale-hobart-meat-slicer/7401489190.html,Hobart meat slicer - $500,Hobart meat slicer works great,$500,excellent
https://austin.craigslist.org/app/d/fort-myers-cuisinart-deluxe-can-opener/7403428196.html,"Cuisinart Deluxe Can Opener - $59 (Fort Myers, FL)","This can opener by Cuisinart is Model SCO-60, the ideal opener for those who put a premium on style and performance. A deluxe stainless steel appliance, this model has an elegant finish and simple lines that lend a high-tech modern look to an extra-wide base that delivers superb stability. Big on both style and performance with one-touch operation, fits all size cans, and easy cleanup. Limited 3-year warranty. Brand new, never used and comes in its original unopened box. Approximate size: 9”H x 5”W. Makes a useful kitchen utensil and great gift item that gives over and over again. Local Pickup. Cash and Carry Only.",$59,new
https://austin.craigslist.org/app/d/cedar-park-whynter-arc-14s-btu-portable/7413507147.html,"Whynter ARC-14S 14,000 BTU Portable Air Conditioner - $300","Whynter ARC-14S 14,000 BTU Dual Hose Portable Air Conditioner, Dehumidifier, Fan with  Storage BagPlatinum and Blackhttps://www.amazon.com/Whynter-ARC-14S-Conditioner-Dehumidifier-Activated/dp/B0028AYQDCNever a bad time to talk about air conditioning in Central Texas.Cools very well!",$300,NA
https://austin.craigslist.org/app/d/hutto-midea-refrigerator/7413506126.html,Midea Refrigerator - $390 (Round Rock/Hutto),Only 9 months old.   Excellent working condition.    Purchased from lowesPaid 775 plus tax asking 390.00 i used for my business !!!!pick up only  Can drop it off for extra fee.  Thank you.,$390,like new
https://austin.craigslist.org/app/d/austin-towpower-towing-id-safety-cables/7413501850.html,NA,NA,NA,NA
https://austin.craigslist.org/app/d/austin-office-water-cooler/7413494607.html,office water cooler - $80 (cherrywood/east austin),"fairly used, in working conditionmustcome pick updoes not come with water jug",$80,good
https://austin.craigslist.org/app/d/georgetown-brand-new-whirlpool-stove/7413492450.html,Brand New Whirlpool Stove - $450 (Georgetown),Brand new! Never used Whirlpool Stove. Stainless Steel. Came with our new construction home. We purchased a different one. Must pick up no delivery.,$450,new
https://austin.craigslist.org/app/d/leander-emmerson-microwave/7413492359.html,Emmerson Microwave - $30 (Jonestown),Brand New never used Emmerson Microwave. Plastic coating still on.,$30,new
https://austin.craigslist.org/app/d/san-marcos-carrier-low-profile-high-btu/7413480739.html,"Carrier Low Profile 7"" High 15,000 BTU RV Roof AC - $650 (San Marcos)","Roof Mount RV Air Conditioner for Recreational Vehicle , Motorhome , Travel Trailer , Fifth Wheel , Camper , Pop Up Camper , Boat , Food Truck , Custom Van , Custom TrailerCarrier Low Profile 15,000 BTU RV Roof Top ACLowest Profile RV AC ever madeOnly 7"" HighHigh Efficiency 15,000 BTU Compressor - Draws only 14.1 AmpsIncludes the Inside Ceiling Assembly with Optional Heater UnitGreat Low Profile Air Conditioner for any RV including AirstreamExcellent Condition - Like NewOnly used a few times before being removed and put in storageBlows Ice ColdWill demonstrate it working for youSell for $ 650.00Please Call  show contact info",$650,excellent
https://austin.craigslist.org/app/d/taylor-washer-and-dryer-set-heavy-duty/7410506329.html,"Washer and Dryer Set,  Heavy Duty - $325 (Taylor)","Frigidaire Gallery “Commercial Heavy Duty” washer and electric dryer in great working condition. Pickup in Taylor. Yes, this is still available - the post will be deleted when the item is sold.",$325,excellent
https://austin.craigslist.org/app/d/austin-thermador-cooktop-retails-for/7413482457.html,NA,NA,NA,NA
https://austin.craigslist.org/app/d/leander-exercise-machine/7401830583.html,Exercise machine - $100 (Leander),"Runs on battery, lasts a long time.Call/text  show contact info",$100,NA
https://austin.craigslist.org/app/d/austin-kenmore-elite-gas-dryer/7413460408.html,Kenmore Elite Gas Dryer - $150 (Far West Blvd/ Mopac),No longer need this gas dryer due to moving into house without gas service.   Works perfectly  and has been well cared for.   Will include flexible foil duct.   Email to coordinate a viewing. Pickup/delivery available.  Will accept cash/Paypal or Venmo.   Thanks for looking!,$150,excellent
https://austin.craigslist.org/app/d/cedar-park-ge-washer-dryer-electric/7413456629.html,GE Washer &Dryer  (Electric) - $330 (Cedar Park),Top load washer (WDSR2080G3WW)  and matching front load electric dryer (GLDP280ED0WS)Sold as a set.   $330 in CASH.   Both units work great.   Upgraded to stainless  so need them gone.   Still have them hooked up so you can try them out.  No delivery available but can assist with loading.,$330,excellent
https://austin.craigslist.org/app/d/austin-frigidaire-26-cu-ft-side-by-side/7413452302.html,Frigidaire 26-cu ft Side-by-Side Refrigerator (Stainless Steel) - $400 (Manchaca Road),"Stainless Steel Frigidaire refrigerator in great working condition.    Ice maker and filtered water dispenser both work great.      Some rust under the dispenser and a couple of cracked shelves but the interior is very clean and ready for new home.    Delivery available for an additional fee.   Will only accept cash.     36"" wide x 34"" deep x 69"" tall",$400,good
https://austin.craigslist.org/app/d/round-rock-whirlpool-cabrio-electric/7401585976.html,Whirlpool Cabrio electric dryer - $200 (Round rock),Whirlpool Cabrio electric dryer in good working order and is guaranteed to work properly when installed. The power cord is included. The price is firm and I'll help you load it or I can deliver it for an additional fee and haul your old one away.,$200,good
https://austin.craigslist.org/app/d/horseshoe-bay-ge-24-cuft-side-by-side/7409979419.html,GE 24 cu.ft Side-by-side refrigerator - $300 (Horseshoe Bay),"Side by side French Door refrigerator. Works great. Ice maker works. We are replacing because we are upgrading to stainless.This fridge is unique in that it does not get wider when doors are opened. This makes it ideal for situations with cabinets installed close to fridge location.Dimensions are:Depth measurements: Fridge box only-23 3/4"", including closed door-26"", including handles-28"", With doors open 45""Width measurement: 35 1/2""Height measurement: Fridge box-68 7/8"", 69 7/8"" to top of hinge",$300,excellent
https://austin.craigslist.org/app/d/round-rock-whirlpool-electric-dryer/7411138887.html,Whirlpool electric dryer - $250 (Round rock),Whirlpool electric dryer in good working order and is guaranteed to work properly when installed. The price is firm and I'll help you load it or I can deliver it and haul away your old one once it's been viewed and or delivery fee is paid for first.,$250,good
https://austin.craigslist.org/app/d/round-rock-kenmore-coin-operated-gas/7412083861.html,Kenmore coin operated gas dryer - $300 (Round rock),Kenmore coin operated gas dryer in good working order and is guaranteed to work properly when installed. Takes 4 quarters for load. Comes with key for change box. No key for service box. 350 firm and I'll help you load it or I can deliver it for an additional fee and haul away your old machine once this one has been viewed and paid for first.,$300,good
https://austin.craigslist.org/app/d/round-rock-need-washer-or-dryer-moved/7412083904.html,Need washer or dryer moved? - $75 (Round rock),Hi did you buy a washer and or dryer and need it picked up and moved to your home office business etc im the person to do it. Ive sold appliances for 10 years and have the experience to get the job done safely. Please text me your needs and I will be glad to help you. Thanks,$75,good
https://austin.craigslist.org/ppd/d/austin-refrigerator-washer-dryer/7413450952.html,Refrigerator . Washer . Dryer . Dishwasher . Stove . TV . Flooring (BLACK FRIDAY SALE!!),"We are located8231 Burnet Road Austin Tx 78757EVERYDAY 10-7PMEXTRA 20% OFF ANY APPLIANCE TODAY!!! LIQUIDATION SALE!Refrigerators, Dishwashers, Washers, Dryers, Mini Fridges, Microwave Ovens, & MoreCome Today!!!MUST SELL EVERYTHING!!!!ACT FAST!!!!!They come with one year manufacture warrantyWe are located8231 Burnet Road Austin Tx 78757EVERYDAY 10-7PMAppliance .TV . BBQ Grills .Water Heater .Mattress . Flooring appliances & MoreSamsung Vizio LG TCL MaytagRefrigeradores, lavaplatos, lavadoras, secadoras, mini refrigeradores, hornos microondas y másVengan Hoy!!!¡Actua rapido! Vienen con un año de garantía de fabricación.Estamos ubicados8231 Burnet Road Austin Tx 78757BBQ Grill Flooring Tile Wood Pallet Discount Cheap Pit boss samsung LG Maytag Bosch Washer DryerRefrigerator, stove, washer , dryer , dishwasher, microwaveAppliance .TV . BBQ Grills .Water Heater .Mattress . Vinyl Flooring appliances55"" 65"" 32"" 42"" 43"" Glue Down Open box weber charcoal gas propane instaview warranty mattress USA Vizio TCL LG samsung flooring maytag whirlpool hub family stainless freezer bottom dishwasher stove glue flooring vinyl tile wood bulk new warranty boiler set pair",NA,NA
https://austin.craigslist.org/app/d/buda-ge-dryer/7413444749.html,"G.E. DRYER - $150 (Buda, Texas)","G.E. DRYER. LOOKS GOOD. RUNS GREAT. EXTRA LARGE CAPACITY. $150.00.PRICE IS NEGOTIABLE. DELIVERY IS AVAILABLE, DEPENDING ON DISTANCE. PHONE CALLS ONLY,PLEASE. PLEASE CALL LOUIS. show contact infoTHANKS,LOUIS",$150,NA
https://austin.craigslist.org/app/d/austin-24-samsung-dishwasher/7409079606.html,24” Samsung Dishwasher - $550,"Like new, less than a year old. Works perfectly just getting all the same brand appliances. - 3 racks - stainless steel inside and out- touch controls- super quiet",$550,like new
https://austin.craigslist.org/app/d/round-rock-whirlpool-washer-and-dryer/7413434898.html,Whirlpool washer and dryer - $150 (Round Rock),Whirlpool washer and dryer works well,$150,good
https://austin.craigslist.org/app/d/austin-austin-air-hm200-speed-air/7413433884.html,Austin Air HM200 3-Speed Air Purifier Cleaner HM 200 - $150 (Austin),"Austin Air HM200 3-Speed Air Purifier Cleaner HM 200This is a preowned Austin Air HM200 Air Purifier, in working condition. It has 3-speed selections, good air flow, and operates quieter than other models. The filters have been used. Main filter lasts up to 5 years with minimal maintenance, just vacuum vents weekly.The unit is in very good cosmetic condition.Measures 16.5"" x 11"" x 11""Weighs 22 lbs",$150,good
https://austin.craigslist.org/app/d/austin-cuisinart-stainless-stell-cup/7413429544.html,Cuisinart Stainless Stell 4 Cup Coffee Maker Black-10 inches tall - DC - $19,"Cleaned inside and out. Tested and works perfectly.It is in a smoke and pet-free home. Cash only please, only serious inquiries, please.Please don't show up with less money and expect to leave with it.We will not ship, you must be able to pick it up.do NOT contact me with unsolicited services or offers",$19,NA
https://austin.craigslist.org/app/d/cedar-park-molekule-air-purifier/7413427910.html,Molekule Air Purifier - $229 (Cedar Park),"like new condition, had for 2 years and dont need it anymore. email me with any questions. $800 new.",$229,like new
https://austin.craigslist.org/app/d/austin-keurig-20-coffee-make-cup-pod/7413422386.html,Keurig 2.0 K2.0-500 Coffee Make K-Cup Pod Single Serve Brewer System - $89 (Austin),"Cleaned inside and out. Tested and works perfectly.It is in a smoke and pet-free home. Cash only please, only serious inquiries, please.Please don't show up with less money and expect to leave with it.We will not ship, you must be able to pick it up.do NOT contact me with unsolicited services or offers",$89,like new
https://austin.craigslist.org/app/d/georgetown-cuisinart-blender-parts/7409478062.html,Cuisinart Blender Parts - $8,"Various new Cuisnart Blender Parts. See photos. Email me with questions. See ""more ads by this user"" button for more things we are selling. Downsizing.",$8,NA
https://austin.craigslist.org/app/d/georgetown-cusinart-hand-blender/7409477804.html,Cusinart hand blender - $18,"Cusinart Hand Blendar. Works good. See photos. Email me with questions. See ""more ads by this user"" button for more things we are selling. Downsizing.",$18,NA
https://austin.craigslist.org/ppd/d/austin-printshield-stainless-steel/7413419524.html,PrintShield Stainless Steel ENERGY STAR KitchenAid 24 in. Front Contro - $675 (Neu Appliances),"PrintShield Stainless Steel ENERGY STAR KitchenAid 24 in. Front Control Dishwasher with ProWash TechnologyScratch and Dent - MinorStandard 24 inch WidthProWash Sensing TechnologyStainless Steel TubNeu Price: $675Compare to: $899Reference # 9613Dishwasher Model # KDFE104HPSKitchenAid Built-In DishwasherStandard 24 inch WidthProWash Sensing TechnologyStainless Steel TubENERGY STARPrintShield Stainless Steel FinishStainGlide Max Upper Rails Fold-Down Shelf with Stemware HoldersFilter-Base Wash SystemStatus Indicator Lights5 Wash CyclesProWash CycleTough Wash CycleNormal Wash CycleExpress Wash CycleRinse Only Cycle5 OptionsHi Temp Wash OptionExtended Dry Heat OptionSanitize OptionDelay Start OptionDishwasher Measurements (inches)H: 33.5W: 23.88D: 24.5Neu Appliances: Austin’s Favorite Appliance Outlet. We Sell Discount Appliances To Save You Money. What We SellOur appliance outlets sell Open Box appliances, Scratch and Dent appliances, and Certified Refurbished appliances. We stock all major appliance brands like Admiral, Amana, Bosch, Frigidaire, GE, Hotpoint, Kenmore, Kitchenaid, LG, Maytag, Roper, Samsung, Whirlpool, and more. Open Box Appliances: Little to no signs of use or damage; may not have their original packaging, extra accessories, or user manuals. Scratch and Dent - Minor Appliances: Few minor scratches or cosmetic marks; may not have their original packaging, extra accessories, or user manuals.Scratch and Dent - Moderate Appliances: Minor or few major scratches or cosmetic marks; may not have their original packaging, extra accessories, or user manuals. Scratch and Dent - Major Appliances: Few major scratches or cosmetic marks; may not have their original packaging, extra accessories, or user manuals. Certified Refurbished Appliances: Fully refurbished by our trained and certified In-house Technicians. These machines have been tested and approved to work under manufacturer specifications; may not have their original packaging, extra accessories, or user manuals. Warranty1-Year Parts and Labor Limited Warranty Included!**Terms and conditions apply. What We DoAppliance DeliveryAppliance InstallationAppliance RepairHow to OrderLive Website Inventory - Updated in real time!Order by phone or in person.Neu Appliances    www.NeuAppliancesAustin.com   512-992-2714123 N. Loop Blvd E. Austin, TX 78751 Open 7 Days a Week:M-F:  9-7S-S:  9-5",$675,NA
https://austin.craigslist.org/app/d/austin-oster-toaster-oven/7413415855.html,oster toaster oven - $120 (Austin),Barely used only 5 times NEED GONE ASAP,$120,excellent
https://austin.craigslist.org/app/d/bastrop-lg-dlg5988s-27-gas-dryer-73-cu/7413413293.html,LG DLG5988S 27'' Gas Dryer 7.3 Cu. Ft - $100 (Bastrop),LG Gas Dryer for sale. Good condition. Please email. Thanks!,$100,good
https://austin.craigslist.org/app/d/austin-ge-trane-fan-motor/7413406804.html,GE/Trane Fan Motor - $100 (Austin),I bought this OEM brand new and used for two months before I replaced my whole ac system. 1/5 HP5kcp39ffn859bsEmail me if you have any questions. Thanks.,$100,NA
https://austin.craigslist.org/app/d/florence-whirlpool-washer-and-dryer/7409846858.html,Whirlpool Washer and dryer - $500 (Florence),Have a Whirlpool washer and dryer both are super capacity in excellent condition.,$500,like new
https://austin.craigslist.org/app/d/florence-whirlpool-washer-and-dryer/7410442574.html,Whirlpool Washer and dryer - $500 (Florence),I have a washer and dryer Whirlpool set super capacity both in excellent condition.,$500,excellent
https://austin.craigslist.org/app/d/florence-amana-ac-heater/7404525418.html,Amana a.c/heater - $300 (Florence),A.C/Heater unit .Amana Brand in great condition my number is  show contact info Jesse,$300,NA
https://austin.craigslist.org/app/d/austin-midea-washer-electric-dryer-set/7413404507.html,Midea  Washer/ Electric Dryer Set - $480 (North Austin),Midea 4.1-Cu. Ft. Top Load Impeller Washer in WhiteMidea 6.7-Cu. Ft. Impeller Top Load Electric Dryer in White  (3-prong power plug)  Dimensions:  28.10 x 27.00 x 43.30 Very nice and modern looking Midea washer and matching electric dryer set for sale.   They were manufactured in December of 2020.  Both units are in excellent condition.   They are being sold as set for $480 in cash or Venmo.     House has been sold so they must find new home together.    All connections included.  We only have access to truck this weekend and can deliver for an additional $20.00 in Austin area  (first floor delivery only).   Will take down post when sold.  Thank you.,$480,excellent
